year,month,day_of_month,day_of_week,fl_date,origin,origin_city_name,origin_state_nm,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,cancelled,air_time,distance,weather_delay,late_aircraft_delay
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1922.0,18.0,1940.0,2040.0,6.0,0,60.0,335,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,958.0,16.0,1014.0,1207.0,19.0,0,173.0,1121,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1944.0,17.0,2001.0,2041.0,3.0,0,40.0,204,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1939.0,19.0,1958.0,2217.0,10.0,0,139.0,919,0,70
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1924.0,13.0,1937.0,2225.0,9.0,0,348.0,2552,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2025.0,27.0,2052.0,2331.0,4.0,0,339.0,2700,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2007.0,60.0,2107.0,2317.0,3.0,0,130.0,919,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2230.0,17.0,2247.0,2323.0,11.0,0,36.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,812.0,11.0,823.0,1051.0,6.0,0,328.0,2310,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1517.0,9.0,1526.0,1817.0,8.0,0,171.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2149.0,14.0,2203.0,35.0,7.0,0,152.0,1013,0,116
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1252.0,9.0,1301.0,1529.0,9.0,0,148.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,934.0,15.0,949.0,1144.0,9.0,0,175.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1621.0,32.0,1653.0,1849.0,4.0,0,296.0,2267,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1959.0,40.0,2039.0,2319.0,9.0,0,340.0,2724,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2026.0,28.0,2054.0,2150.0,8.0,0,116.0,806,0,56
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1659.0,30.0,1729.0,1931.0,6.0,0,302.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1845.0,14.0,1859.0,2148.0,9.0,0,169.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1844.0,10.0,1854.0,1945.0,27.0,0,111.0,675,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1742.0,20.0,1802.0,1843.0,4.0,0,41.0,204,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1044.0,35.0,1119.0,1335.0,7.0,0,316.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1638.0,23.0,1701.0,1735.0,15.0,0,34.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,746.0,19.0,805.0,942.0,9.0,0,97.0,650,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2255.0,23.0,2318.0,148.0,5.0,0,150.0,1080,0,73
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2116.0,31.0,2147.0,2332.0,7.0,0,165.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,919.0,15.0,934.0,1133.0,5.0,0,299.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1823.0,27.0,1850.0,2029.0,25.0,0,159.0,1121,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1817.0,24.0,1841.0,1918.0,18.0,0,37.0,192,0,26
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2109.0,26.0,2135.0,2358.0,3.0,0,263.0,1972,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2056.0,21.0,2117.0,2333.0,4.0,0,196.0,1501,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1704.0,27.0,1731.0,1907.0,9.0,0,276.0,2174,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,623.0,16.0,639.0,842.0,2.0,0,123.0,919,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,654.0,17.0,711.0,930.0,9.0,0,139.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1605.0,17.0,1622.0,1852.0,21.0,0,150.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,913.0,19.0,932.0,1148.0,6.0,0,136.0,1013,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,723.0,10.0,733.0,925.0,10.0,0,172.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,845.0,36.0,921.0,957.0,3.0,0,36.0,204,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1916.0,13.0,1929.0,2121.0,5.0,0,112.0,700,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2109.0,22.0,2131.0,2349.0,5.0,0,138.0,910,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1335.0,12.0,1347.0,1422.0,15.0,0,35.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2210.0,23.0,2233.0,2359.0,9.0,0,86.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2125.0,27.0,2152.0,3.0,14.0,0,311.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2116.0,20.0,2136.0,2326.0,5.0,0,170.0,1251,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,822.0,25.0,847.0,1112.0,11.0,0,145.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2141.0,21.0,2202.0,13.0,3.0,0,131.0,919,0,18
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1948.0,29.0,2017.0,2206.0,7.0,0,289.0,2174,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2136.0,21.0,2157.0,15.0,6.0,0,138.0,946,0,25
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1517.0,15.0,1532.0,1719.0,6.0,0,107.0,650,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2128.0,27.0,2155.0,2357.0,4.0,0,122.0,802,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2142.0,19.0,2201.0,2343.0,9.0,0,162.0,1103,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,106.0,10.0,116.0,230.0,8.0,0,74.0,489,0,106
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1535.0,15.0,1550.0,1715.0,7.0,0,85.0,489,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2112.0,24.0,2136.0,23.0,9.0,0,167.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1452.0,10.0,1502.0,1757.0,6.0,0,115.0,1045,0,4
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,822.0,33.0,855.0,1126.0,3.0,0,271.0,2088,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2115.0,15.0,2130.0,2332.0,5.0,0,122.0,825,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1723.0,43.0,1806.0,2101.0,7.0,0,355.0,2724,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1847.0,30.0,1917.0,2218.0,4.0,0,361.0,2700,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,715.0,20.0,735.0,1034.0,7.0,0,179.0,1258,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,940.0,14.0,954.0,1220.0,8.0,0,146.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1933.0,17.0,1950.0,2222.0,6.0,0,332.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1824.0,19.0,1843.0,2124.0,12.0,0,161.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,626.0,14.0,640.0,854.0,22.0,0,314.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1603.0,13.0,1616.0,1917.0,4.0,0,181.0,1258,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1657.0,21.0,1718.0,1850.0,4.0,0,92.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1402.0,30.0,1432.0,1604.0,5.0,0,92.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,815.0,23.0,838.0,1107.0,9.0,0,149.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1811.0,20.0,1831.0,2003.0,23.0,0,92.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1212.0,17.0,1229.0,1402.0,5.0,0,93.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1452.0,11.0,1503.0,1731.0,5.0,0,208.0,1501,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1644.0,27.0,1711.0,1846.0,5.0,0,95.0,594,0,52
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,555.0,32.0,627.0,903.0,5.0,0,216.0,1501,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,923.0,19.0,942.0,1218.0,2.0,0,276.0,2088,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,552.0,15.0,607.0,742.0,4.0,0,95.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,759.0,13.0,812.0,945.0,5.0,0,93.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,653.0,11.0,704.0,925.0,10.0,0,141.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2115.0,22.0,2137.0,2323.0,6.0,0,106.0,700,0,150
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1128.0,23.0,1151.0,1424.0,8.0,0,153.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,953.0,13.0,1006.0,1039.0,7.0,0,33.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,946.0,11.0,957.0,1200.0,5.0,0,123.0,919,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1458.0,21.0,1519.0,1558.0,24.0,0,39.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2052.0,19.0,2111.0,2352.0,7.0,0,161.0,1096,0,58
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1708.0,24.0,1732.0,2009.0,6.0,0,157.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1535.0,17.0,1552.0,1823.0,5.0,0,151.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,656.0,16.0,712.0,948.0,8.0,0,156.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1124.0,21.0,1145.0,1415.0,4.0,0,150.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1020.0,28.0,1048.0,1219.0,7.0,0,91.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,803.0,15.0,818.0,1101.0,9.0,0,163.0,1145,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1910.0,16.0,1926.0,2000.0,18.0,0,34.0,192,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1344.0,23.0,1407.0,1656.0,9.0,0,169.0,1145,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,732.0,12.0,744.0,958.0,6.0,0,314.0,2342,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1331.0,14.0,1345.0,1637.0,7.0,0,172.0,1258,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1932.0,17.0,1949.0,2240.0,9.0,0,171.0,1089,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,613.0,19.0,632.0,806.0,9.0,0,214.0,1709,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2117.0,36.0,2153.0,12.0,9.0,0,139.0,948,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,927.0,18.0,945.0,1117.0,13.0,0,92.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1856.0,27.0,1923.0,2204.0,7.0,0,161.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1612.0,26.0,1638.0,1901.0,12.0,0,143.0,1013,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1426.0,24.0,1450.0,1628.0,5.0,0,98.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1436.0,19.0,1455.0,1745.0,8.0,0,170.0,1145,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1644.0,25.0,1709.0,1802.0,6.0,0,113.0,675,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1349.0,17.0,1406.0,1639.0,5.0,0,153.0,1013,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1457.0,20.0,1517.0,1753.0,5.0,0,156.0,990,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2012.0,21.0,2033.0,2332.0,4.0,0,179.0,1214,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1822.0,16.0,1838.0,2032.0,5.0,0,114.0,700,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1949.0,29.0,2018.0,2311.0,4.0,0,173.0,1118,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1711.0,22.0,1733.0,1816.0,2.0,0,103.0,661,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1545.0,22.0,1607.0,1834.0,4.0,0,147.0,948,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2234.0,13.0,2247.0,2342.0,9.0,0,55.0,335,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1005.0,15.0,1020.0,1116.0,10.0,0,56.0,335,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,920.0,16.0,936.0,1124.0,3.0,0,108.0,802,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1359.0,14.0,1413.0,1526.0,6.0,0,73.0,440,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2105.0,28.0,2133.0,2244.0,3.0,0,71.0,440,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1929.0,25.0,1954.0,2220.0,4.0,0,146.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1946.0,21.0,2007.0,2233.0,9.0,0,146.0,990,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2107.0,23.0,2130.0,2345.0,9.0,0,195.0,1327,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1345.0,16.0,1401.0,1501.0,5.0,0,60.0,335,0,6
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2228.0,13.0,2241.0,2345.0,4.0,0,64.0,402,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,815.0,21.0,836.0,927.0,2.0,0,51.0,294,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2228.0,14.0,2242.0,2320.0,7.0,0,98.0,661,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2223.0,14.0,2237.0,2352.0,3.0,0,75.0,440,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1355.0,15.0,1410.0,1555.0,5.0,0,165.0,1103,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,859.0,27.0,926.0,1116.0,6.0,0,110.0,700,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1554.0,20.0,1614.0,1720.0,2.0,0,66.0,402,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2001.0,29.0,2030.0,2222.0,6.0,0,112.0,710,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1206.0,19.0,1225.0,1305.0,3.0,0,40.0,204,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,835.0,35.0,910.0,940.0,2.0,0,90.0,530,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,832.0,34.0,906.0,1009.0,5.0,0,123.0,806,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2118.0,23.0,2141.0,2315.0,6.0,0,94.0,637,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,820.0,15.0,835.0,942.0,6.0,0,67.0,402,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2122.0,28.0,2150.0,2337.0,3.0,0,107.0,724,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1825.0,26.0,1851.0,1958.0,10.0,0,67.0,402,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1208.0,19.0,1227.0,1423.0,3.0,0,116.0,825,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1026.0,37.0,1103.0,1131.0,8.0,0,28.0,126,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1338.0,13.0,1351.0,1419.0,35.0,0,28.0,126,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1955.0,29.0,2024.0,2220.0,5.0,0,176.0,1251,0,17
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1730.0,31.0,1801.0,1830.0,8.0,0,29.0,126,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1225.0,21.0,1246.0,1555.0,3.0,0,189.0,1214,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1415.0,12.0,1427.0,1554.0,5.0,0,147.0,964,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2231.0,12.0,2243.0,2308.0,5.0,0,85.0,530,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,837.0,32.0,909.0,1129.0,4.0,0,140.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1436.0,17.0,1453.0,1606.0,9.0,0,133.0,806,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2100.0,29.0,2129.0,2352.0,17.0,0,143.0,948,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1200.0,17.0,1217.0,1324.0,5.0,0,127.0,675,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1123.0,19.0,1142.0,1425.0,8.0,0,163.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,514.0,12.0,526.0,737.0,4.0,0,131.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,826.0,21.0,847.0,1017.0,7.0,0,90.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1353.0,18.0,1411.0,1551.0,5.0,0,160.0,964,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1624.0,16.0,1640.0,1936.0,6.0,0,116.0,1045,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,707.0,18.0,725.0,904.0,9.0,0,99.0,650,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1415.0,20.0,1435.0,1628.0,14.0,0,173.0,1121,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1810.0,12.0,1822.0,2021.0,10.0,0,179.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1504.0,14.0,1518.0,1754.0,3.0,0,156.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1232.0,18.0,1250.0,1519.0,4.0,0,149.0,1096,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,705.0,13.0,718.0,924.0,9.0,0,306.0,2174,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1722.0,19.0,1741.0,2030.0,7.0,0,169.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1323.0,10.0,1333.0,1544.0,8.0,0,131.0,921,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1422.0,20.0,1442.0,1720.0,5.0,0,158.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,820.0,22.0,842.0,1046.0,7.0,0,124.0,921,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,823.0,33.0,856.0,1140.0,5.0,0,344.0,2585,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,550.0,12.0,602.0,836.0,11.0,0,154.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1232.0,23.0,1255.0,1530.0,6.0,0,155.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,739.0,13.0,752.0,952.0,15.0,0,240.0,1709,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1901.0,23.0,1924.0,2213.0,9.0,0,349.0,2585,0,19
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1222.0,27.0,1249.0,1441.0,13.0,0,172.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2007.0,39.0,2046.0,2329.0,4.0,0,163.0,1085,0,44
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,846.0,26.0,912.0,1107.0,6.0,0,175.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1656.0,48.0,1744.0,1858.0,12.0,0,134.0,964,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,824.0,21.0,845.0,1120.0,10.0,0,155.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,621.0,15.0,636.0,805.0,4.0,0,149.0,964,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1607.0,35.0,1642.0,1837.0,16.0,0,175.0,1197,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1020.0,25.0,1045.0,1315.0,8.0,0,150.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2049.0,32.0,2121.0,2358.0,6.0,0,157.0,1085,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1523.0,12.0,1535.0,1720.0,7.0,0,225.0,1709,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1149.0,7.0,1156.0,1321.0,7.0,0,145.0,964,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,927.0,16.0,943.0,1142.0,8.0,0,239.0,1709,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,749.0,8.0,757.0,859.0,8.0,0,122.0,806,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1743.0,31.0,1814.0,2030.0,4.0,0,136.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,547.0,13.0,600.0,725.0,5.0,0,145.0,955,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1010.0,24.0,1034.0,1245.0,4.0,0,131.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,604.0,13.0,617.0,751.0,5.0,0,94.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1649.0,24.0,1713.0,1813.0,5.0,0,120.0,806,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1815.0,17.0,1832.0,2008.0,5.0,0,156.0,955,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,2001.0,24.0,2025.0,2217.0,5.0,0,172.0,1182,0,46
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1328.0,10.0,1338.0,1511.0,7.0,0,153.0,955,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1214.0,19.0,1233.0,1407.0,5.0,0,94.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1421.0,17.0,1438.0,1635.0,3.0,0,177.0,1109,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1240.0,22.0,1302.0,1458.0,6.0,0,176.0,1103,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1340.0,19.0,1359.0,1537.0,3.0,0,158.0,1068,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1541.0,10.0,1551.0,1803.0,4.0,0,132.0,946,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,1638.0,20.0,1658.0,1834.0,6.0,0,96.0,594,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,931.0,13.0,944.0,1141.0,9.0,0,177.0,1182,0,0
2024,1,31,3,2024-01-31,MIA,"Miami, FL",Florida,732.0,10.0,742.0,953.0,4.0,0,131.0,946,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1841.0,25.0,1906.0,2034.0,10.0,0,88.0,594,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,841.0,28.0,909.0,1032.0,8.0,0,83.0,594,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,2058.0,30.0,2128.0,11.0,4.0,0,163.0,1258,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1950.0,42.0,2032.0,2243.0,14.0,0,311.0,2342,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,2131.0,33.0,2204.0,2338.0,6.0,0,94.0,650,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1712.0,18.0,1730.0,2022.0,4.0,0,172.0,1258,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1008.0,32.0,1040.0,1310.0,9.0,0,150.0,1089,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1037.0,54.0,1131.0,1350.0,7.0,0,139.0,1013,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,535.0,12.0,547.0,713.0,5.0,0,146.0,1121,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,813.0,11.0,824.0,1124.0,3.0,0,180.0,1258,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1637.0,9.0,1646.0,1811.0,5.0,0,85.0,594,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1220.0,44.0,1304.0,1428.0,6.0,0,84.0,594,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,2001.0,28.0,2029.0,2304.0,5.0,0,155.0,1194,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,817.0,12.0,829.0,1008.0,7.0,0,159.0,1103,0,0
2024,2,1,4,2024-02-01,MIA,"Miami, FL",Florida,1343.0,24.0,1407.0,1706.0,5.0,0,119.0,1045,0,0
